19.3111 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
103.5715 	EXP 	New trial (rep=0, index=5): {'stimuli': 2, 'star': 'condition_1/leftstar.PNG', 'CorrectAns': 'left'}
103.6747 	EXP 	image_2: autoDraw = False
103.6747 	EXP 	image_3: image = 'condition_1/fixation.png'
103.6747 	EXP 	image_3: autoDraw = True
104.0863 	EXP 	image_3: autoDraw = False
104.0863 	EXP 	text_3: height = 0.2
104.0863 	EXP 	text_3: height = 0.2
104.0863 	EXP 	text_3: height = 0.2
104.0863 	EXP 	text_3: text = 2
104.5863 	EXP 	text_3: autoDraw = True
105.0889 	EXP 	text_3: autoDraw = False
105.0889 	EXP 	text_3: autoDraw = False
105.0889 	EXP 	image_2: image = 'condition_1/leftstar.PNG'
106.1991 	EXP 	image_2: autoDraw = True
107.0029 	EXP 	image_2: autoDraw = False
107.1056 	EXP 	New trial (rep=0, index=6): {'stimuli': 2, 'star': 'condition_1/leftstar.PNG', 'CorrectAns': 'left'}
107.2079 	EXP 	image_2: autoDraw = False
107.2079 	EXP 	image_3: image = 'condition_1/fixation.png'
107.2079 	EXP 	image_3: autoDraw = True
107.6196 	EXP 	image_3: autoDraw = False
107.6196 	EXP 	text_3: height = 0.2
107.6196 	EXP 	text_3: height = 0.2
107.6196 	EXP 	text_3: height = 0.2
107.6196 	EXP 	text_3: text = 2
108.1197 	EXP 	text_3: autoDraw = True
108.6200 	EXP 	text_3: autoDraw = False
108.6200 	EXP 	text_3: autoDraw = False
108.6200 	EXP 	image_2: image = 'condition_1/leftstar.PNG'
109.7323 	EXP 	image_2: autoDraw = True
110.1764 	EXP 	New trial (rep=0, index=7): {'stimuli': 8, 'star': 'condition_1/leftstar.PNG', 'CorrectAns': 'space'}
110.2720 	EXP 	image_2: autoDraw = False
110.2720 	EXP 	image_3: image = 'condition_1/fixation.png'
110.2720 	EXP 	image_3: autoDraw = True
110.7029 	EXP 	image_3: autoDraw = False
110.7029 	EXP 	text_3: height = 0.2
110.7029 	EXP 	text_3: height = 0.2
110.7029 	EXP 	text_3: height = 0.2
110.7029 	EXP 	text_3: text = 8
111.1863 	EXP 	text_3: autoDraw = True
111.6902 	EXP 	text_3: autoDraw = False
111.6902 	EXP 	text_3: autoDraw = False
111.6902 	EXP 	image_2: image = 'condition_1/leftstar.PNG'
112.7990 	EXP 	image_2: autoDraw = True
113.4275 	EXP 	New trial (rep=0, index=8): {'stimuli': 8, 'star': 'condition_1/rightstar.PNG', 'CorrectAns': 'space'}
113.5344 	EXP 	image_2: autoDraw = False
113.5344 	EXP 	image_3: image = 'condition_1/fixation.png'
113.5344 	EXP 	image_3: autoDraw = True
113.9530 	EXP 	image_3: autoDraw = False
113.9530 	EXP 	text_3: height = 0.2
113.9530 	EXP 	text_3: height = 0.2
113.9530 	EXP 	text_3: height = 0.2
113.9530 	EXP 	text_3: text = 8
114.4364 	EXP 	text_3: autoDraw = True
114.9457 	EXP 	text_3: autoDraw = False
114.9457 	EXP 	text_3: autoDraw = False
114.9457 	EXP 	image_2: image = 'condition_1/rightstar.PNG'
116.0490 	EXP 	image_2: autoDraw = True
116.5253 	EXP 	New trial (rep=0, index=9): {'stimuli': 1, 'star': 'condition_1/rightstar.PNG', 'CorrectAns': 'right'}
116.6228 	EXP 	image_2: autoDraw = False
